District,PropertyType,Rooms,Furnished,Shareable,PetsAllowed,Elevator,SeniorFriendly,StudentOnly,Balcony,Parking,Size,Floor,RentalPeriod,AvailableFrom,MonthlyNetRent,Utilities,Deposit,PrepaidRent,MoveInPrice
"Nørregade,5900 Rudkøbing",Apartment,3,False,False,False,False,False,False,False,False,74,0,,As soon as possible,5400,400,16200,0,22000
"Haslevgade,2630 Taastrup",Apartment,4,False,True,True,True,False,False,True,True,119,2,,1 December 2021,12995,1300,38985,12995,66275
"Niels Juels Vej,5700 Svendborg",House,6,False,False,False,False,False,False,True,True,200,0,,As soon as possible,10860,1500,32580,10860,55800
"Nørregade,6670 Holsted",House,4,False,False,True,False,False,False,False,False,120,0,,2 January 2022,6700,0,20100,0,26800
"Tage,Hansens Gade",Room,1,False,False,False,False,False,False,False,False,8,5,,As soon as possible,3000,300,9000,3000,15300
"Moselundvej,7442 Engesvang",Apartment,4,False,True,True,False,False,False,False,True,95,0,,As soon as possible,6500,0,19500,0,26000
"Søndervænget,6650 Brørup",Townhouse,3,False,False,True,False,False,False,False,False,71,0,,1 December 2021,5400,250,16200,0,21850
"Kirsebærhaven,7120 Vejle Øst",Townhouse,4,False,False,False,False,False,False,False,False,105,0,,15 October 2021,8701,0,26103,0,34804
"Frederiksgade,7800 Skive",Apartment,3,False,False,True,False,False,False,False,False,77,0,,As soon as possible,5612,800,16836,0,23248
"Aalborgvej,9670 Løgstør",House,6,False,False,False,False,False,False,False,False,191,0,,As soon as possible,4400,0,13200,0,17600
"Skejbygårdsvej,8240 Aarhus",Apartment,2,False,True,False,False,False,False,True,True,63,3,,As soon as possible,7200,650,21600,21600,51050
"Lily Brobergs Gade,8220 Aarhus",Townhouse,4,False,True,False,False,False,False,False,True,102,0,,1 November 2021,9800,1000,29400,9800,50000
"Forchhammersvej,9000 Aalborg",Apartment,2,False,False,False,True,False,False,False,True,40,1,,1 November 2021,4600,450,13800,4600,23450
"Engvej,7200 Grindsted",Apartment,2,False,False,False,False,False,False,False,False,86,1,,15 October 2021,5950,950,17850,6900,31650
"Hørve Stationsvej,4534 Hørve",Apartment,1,False,False,False,False,False,False,False,False,35,0,,As soon as possible,3500,0,10500,3500,17500
"Hovedgaden,6360 Tinglev",Apartment,2,False,False,False,False,False,False,False,True,70,0,,1 November 2021,3500,900,10500,0,14900
"Vestergade,7200 Grindsted",Apartment,4,False,False,False,False,False,False,False,False,125,2,,1 December 2021,5850,1200,17550,6850,31450
"Regenburgsgade,8000 Aarhus",Apartment,2,False,True,False,False,False,False,False,False,66,0,,As soon as possible,7400,1155,14800,22200,45555
"Tilst Østervej,8381 Aarhus",Apartment,3,False,False,False,False,False,False,False,True,100,1,,1 November 2021,8300,1200,24900,24900,59300
"Nørregade,4534 Hørve",Apartment,2,False,False,False,False,False,False,False,False,64,1,,As soon as possible,5800,700,17400,6500,30400
"Støberigade,2450 København",Apartment,3,False,False,True,True,False,False,True,False,103,1,,1 November 2021,14200,1200,42600,14200,72200
"Markedsgade,8500 Grenaa",Apartment,2,False,False,True,False,False,False,False,False,44,0,,As soon as possible,3054,375,0,0,11429
"Vejlevej,7300 Jelling",House,4,False,False,True,False,False,False,False,False,133,0,,1 October 2021,6000,800,18000,6000,30800
"Støberigade,2450 København",Apartment,3,False,True,True,True,False,False,True,False,102,0,,1 November 2021,13950,1200,41850,13950,70950
"Rosenkrantzgade,8000 Aarhus",Room,1,False,False,False,False,False,False,False,False,14,4,,As soon as possible,4200,0,8400,0,12600
"Lupinvej,8600 Silkeborg",Apartment,4,False,True,True,False,False,False,True,True,92,3,,As soon as possible,5904,1045,0,0,30565
"Grindstedvej,9310 Vodskov",House,5,True,False,False,False,False,False,False,False,110,0,,As soon as possible,4500,700,13500,0,18700
"Ny Kastetvej,9000 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,68,0,,1 October 2021,4900,810,14700,0,20410
"Prins Valdemars Alle,3450 Allerød",Apartment,4,False,True,True,True,False,False,False,True,131,0,,1 January 2022,14995,900,44985,14995,75875
"Toldbodgade,6300 Gråsten",Apartment,3,False,False,False,False,False,False,False,False,60,3,,1 December 2021,3800,1050,11400,0,16250
"Vestergade,7790 Thyholm",House,4,False,False,False,False,False,False,False,False,110,0,,1 November 2021,3700,500,7400,3700,15300
"Rådhusstrædet,7430 Ikast",Apartment,3,False,True,False,False,False,False,True,False,58,1,,15 October 2021,4950,0,14850,0,19800
"Møllegade,6780 Skærbæk",Apartment,2,False,False,False,False,False,False,False,False,35,0,,15 October 2021,2400,200,7200,0,9800
"Stærevej,2400 København",Apartment,3,False,False,True,True,False,False,True,True,94,3,,1 December 2021,12690,1175,38070,12690,64625
"Kirke Alle,",Apartment,1,False,False,False,False,False,False,False,True,42,1,,As soon as possible,3005,0,0,0,12020
"Tårnfalkevej,7100 Vejle",Townhouse,5,False,True,True,False,False,False,False,True,120,0,,1 October 2021,10500,0,31500,0,42000
"Birkedommervej,2400 København",Apartment,2,False,False,False,False,False,False,False,False,63,1,,15 October 2021,7560,570,22680,22680,53490
"Valby Maskinfabriksv,2500 København",Apartment,2,False,False,False,True,True,False,True,True,71,3,,1 November 2021,11005,675,33015,11005,55700
"Pakkerivej,2500 København",Apartment,5,False,False,False,True,True,False,True,True,128,1,,1 November 2021,16640,1175,49920,16640,84375
"Søndergade,8740 Brædstrup",Apartment,2,False,False,False,False,False,False,False,False,66,-1,,1 December 2021,4200,500,12600,0,17300
"Robert Jacobsens Vej,2300 København",Apartment,3,False,True,True,True,True,False,True,False,123,0,,As soon as possible,13530,533,40590,13530,68183
"Olof Palmes Allé,8200 Aarhus",Apartment,2,False,False,False,True,False,False,True,True,62,1,,1 October 2021,7950,600,23850,7950,40350
"Bronzealdervænget,8210 Aarhus",Apartment,2,False,True,False,False,False,False,False,True,41,0,,As soon as possible,6450,650,19350,6450,32900
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,True,47,1,,As soon as possible,10100,981,30300,10100,51481
"Svogerslev Hovedgade,4000 Roskilde",House,4,False,False,True,False,False,False,False,False,160,0,,15 October 2021,15900,0,47700,31800,95400
"Fredericiagade,8700 Horsens",Apartment,2,False,False,False,False,False,False,True,False,67,1,,1 November 2021,5600,525,16800,5600,28525
"Torvet,6580 Vamdrup",Apartment,2,False,False,True,False,False,False,False,True,60,1,,1 November 2021,3900,700,11700,0,16300
"Hulbækvej,8830 Tjele",House,7,False,True,False,False,False,False,False,False,263,0,,As soon as possible,8900,2200,26700,0,37800
"Nordsøvej,7451 Sunds",House,4,False,False,False,False,False,False,False,False,135,0,,1 November 2021,14800,0,0,29600,44400
"Stenlandsvej,2300 København",Room,1,True,True,False,False,False,False,False,True,18,0,,1 November 2021,5500,0,5500,5500,16500
"Nadine Gordimers Vej,2300 København",Room,1,False,False,False,True,False,False,True,False,10,0,,As soon as possible,6150,500,18450,6150,31250
"Fredericiagade,7100 Vejle",Apartment,3,False,False,False,False,False,False,False,False,75,0,,As soon as possible,5350,0,16050,0,21400
"Koldingvej,7100 Vejle",Apartment,2,False,False,False,False,False,False,False,False,84,0,,1 January 2022,6000,700,16000,0,22700
"Gudenåskrænten,8600 Silkeborg",Townhouse,4,False,False,False,False,False,False,True,True,135,0,,1 January 2022,11900,0,35700,11900,59500
"Monradsgade,7400 Herning",Apartment,1,False,False,False,False,False,False,False,True,44,2,,1 December 2021,3695,350,11085,0,15130
"Nymarksvej,7000 Fredericia",Apartment,2,False,False,False,False,False,False,False,False,52,0,,As soon as possible,3950,500,7900,0,12350
"Åhavevej,8600 Silkeborg",Room,1,False,False,False,False,False,False,False,False,22,0,,1 October 2021,3000,900,9000,0,12900
"Vemmingbundvej,6310 Broager",House,5,False,False,False,False,False,False,False,False,175,0,,1 November 2021,7000,900,21000,0,28900
"Øster Voldgade,7000 Fredericia",Apartment,4,False,True,False,False,True,False,False,True,109,2,,15 October 2021,7995,800,7995,0,16790
"Egeparken,9000 Aalborg",Apartment,2,False,False,True,False,True,False,True,True,76,5,,1 October 2021,7995,800,23985,0,32780
"Egeparken,9000 Aalborg",Apartment,2,False,False,True,True,True,False,True,True,75,1,,1 November 2021,7500,300,22500,7500,37800
"Egeparken,9000 Aalborg",Apartment,3,False,True,True,True,True,False,True,True,93,1,,1 November 2021,8500,800,25500,8500,43300
"Bredgade,7441 Bording",Apartment,3,False,True,False,False,True,False,False,True,100,0,,As soon as possible,5000,0,15000,0,20000
"Godsvej,2670 Greve",Apartment,2,False,False,False,False,False,False,False,True,39,0,,1 December 2021,8000,0,24000,0,32000
"Fensmarkgade,2200 København",Room,1,False,False,False,False,False,False,False,False,24,4,,As soon as possible,5600,0,0,11200,16800
"Møllevej,9400 Aalborg",Room,1,True,False,False,False,False,False,True,False,12,-1,,1 November 2021,2200,400,6600,6600,15800
"Ørnevej,7000 Fredericia",Apartment,2,False,False,False,False,False,False,False,True,45,2,,As soon as possible,4025,750,12075,4025,20875
"Enghavevej,6800 Varde",Apartment,3,False,False,False,False,False,False,False,False,73,0,,1 November 2021,6200,1050,18600,6200,32050
"Elgårdsminde,8382 Hinnerup",Apartment,3,False,False,False,False,True,False,False,True,110,0,,As soon as possible,10300,0,30900,10300,51500
"Oldenborggade,7000 Fredericia",Apartment,4,False,False,False,False,False,False,False,False,94,1,,15 December 2021,5800,1000,17400,5800,30000
"Langelandsgade,8000 Aarhus",Room,1,False,False,False,False,False,False,False,False,38,1,,As soon as possible,4100,300,12300,4100,20800
"Odinsgade,7100 Vejle",Apartment,4,False,True,True,False,False,False,False,False,116,0,,As soon as possible,7000,1200,21000,0,29200
"Vintervej,8210 Aarhus",Apartment,2,False,True,True,False,False,False,False,True,55,0,,1 October 2021,7200,500,21600,7200,36500
"Vestergade,9500 Hobro",Apartment,3,False,False,False,False,False,False,True,True,90,1,,As soon as possible,4500,0,9000,0,13500
"Grejsdalsvej,7173 Vonge",House,3,False,False,True,False,True,False,False,True,120,0,,1 November 2021,3300,0,9900,0,13200
"Hjerndruplandevej,6070 Christiansfeld",House,6,False,False,True,False,False,False,False,False,210,0,,As soon as possible,7200,500,21600,7200,36500
"Strandvejen,2100 København",Apartment,3,False,False,False,False,False,False,True,False,95,0,,1 November 2021,14900,800,44700,14900,75300
"Damhusvej,5000 Odense",Apartment,2,False,False,False,False,False,False,True,False,53,2,,1 November 2021,5300,800,15900,5300,27300
"Skovvangsvej,5610 Assens",Apartment,2,False,False,True,False,True,False,True,True,55,0,,1 November 2021,3800,1200,7600,11400,24000
"Nordre Strandvej,3100 Hornbæk",House,4,True,False,True,False,True,False,False,False,80,0,,1 November 2021,7500,2500,7500,7500,25000
"Smedegade,6950 Ringkøbing",Apartment,1,False,False,False,False,False,False,False,False,40,2,,As soon as possible,3200,0,9600,0,12800
"Viborgvej,8210 Aarhus",Townhouse,4,False,True,True,False,False,False,False,True,114,0,,As soon as possible,10500,1200,30000,30000,71700
"Vardevej,6862 Tistrup",House,4,False,False,True,False,False,False,False,False,200,0,,As soon as possible,7000,0,21000,0,28000
"Jægergårdsgade,8000 Aarhus",Apartment,2,False,False,False,False,False,False,False,False,65,1,,1 January 2022,8598,300,25794,25794,60486
"Snerleparken,6000 Kolding",Room,1,True,True,False,False,False,False,False,False,14,0,,As soon as possible,2800,0,5600,0,8400
"Kastetvej,9000 Aalborg",Apartment,2,False,False,False,True,False,False,False,True,48,3,,As soon as possible,4230,460,12690,0,17380
"Teglholmsgade,2450 København",Room,1,False,True,False,True,False,False,True,False,10,4,,15 October 2021,7000,500,21000,0,28500
"Fredensgade,6705 Esbjerg",Apartment,3,False,True,False,False,False,False,False,False,71,0,,15 December 2021,6600,600,19800,0,27000
"Bjerggade,6400 Sønderborg",Apartment,2,False,False,False,False,False,False,False,False,86,0,,1 December 2021,7800,0,23400,0,31200
"Bredgade,9610 Nørager",Apartment,2,False,False,False,True,True,False,True,True,78,1,,1 January 2022,4295,700,12885,0,17880
"H. C. Andersens Vej,9000 Aalborg",Apartment,3,False,True,False,False,True,False,False,True,86,1,,1 November 2021,6400,600,15000,0,22000
"Strandbygade,6700 Esbjerg",Apartment,2,False,False,False,False,False,False,False,False,63,3,,As soon as possible,4600,650,13800,4600,23650
"Skippergade,9900 Frederikshavn",Apartment,3,False,True,False,False,False,False,False,False,96,2,,As soon as possible,4800,1000,14400,0,20200
"Toldbodgade,6300 Gråsten",Apartment,4,False,True,True,True,True,False,False,True,105,3,,1 December 2021,8900,600,26700,0,36200
"Strandvejen,7120 Vejle Øst",Apartment,4,False,True,False,False,False,False,False,False,130,0,,1 December 2021,9750,1000,29250,9750,49750
"Bredevej,6000 Kolding",Apartment,1,False,False,False,False,False,False,False,False,27,0,,As soon as possible,3107,390,0,0,12818
"Lille Nygade,8700 Horsens",Apartment,2,False,False,False,False,False,False,False,False,46,0,,As soon as possible,3995,600,11985,3995,20575
"Langelandsgade,9000 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,62,0,,1 December 2021,5700,500,17100,0,23300
"Nyborgvej,7160 Tørring",House,3,False,True,False,False,True,False,False,True,102,0,,As soon as possible,6000,0,18000,6000,30000
"Kalundborgvej,4300 Holbæk",Room,1,False,False,False,False,False,False,False,True,35,1,,As soon as possible,5510,0,16530,5510,27550
"Stationsgade,8570 Trustrup",House,5,False,False,False,False,False,False,False,False,150,0,,1 November 2021,6700,0,20100,6700,33500
"Ågade,8585 Glesborg",House,5,False,False,False,False,False,False,False,False,132,0,,1 November 2021,6200,0,18600,0,24800
"Søgade,4180 Sorø",Apartment,15,False,False,False,False,False,False,False,False,46,0,,As soon as possible,4900,400,14700,14700,34700
"Resenvej  7800,7800 Skive",Apartment,1,False,False,False,False,False,False,True,False,40,1,,As soon as possible,3500,0,10500,0,14000
"Gudenåskrænten,8600 Silkeborg",Townhouse,4,False,True,False,False,False,False,True,True,130,0,,1 February 2022,11000,0,33000,11000,55000
"Jervelundhaven,5220 Odense",Room,1,False,False,True,False,False,False,False,True,9,1,,As soon as possible,2500,450,7500,2500,12950
"Jellerød Have,2980 Kokkedal",Townhouse,4,False,False,False,False,True,False,False,True,100,0,,As soon as possible,12800,0,38400,0,51200
"Hougårdsvej,8220 Aarhus",Apartment,3,False,True,False,False,False,False,True,True,74,1,,1 January 2022,8200,0,24600,0,32800
"Bredgade,9830 Tårs",Apartment,2,False,False,True,False,False,False,False,False,42,2,,As soon as possible,2900,600,8700,0,12200
"Sjællandsgade,7000 Fredericia",Apartment,2,False,False,False,False,False,False,True,False,61,1,,15 October 2021,4650,450,13950,0,19050
"Toldbodgade,9000 Aalborg",Apartment,2,False,True,False,False,False,False,True,False,63,0,,1 November 2021,5595,525,16785,5595,28500
"Nørregade,8850 Bjerringbro",Apartment,1,False,False,False,False,False,False,False,False,23,0,,1 October 2021,1725,500,5175,0,7400
"Platanvej,1810 København",Apartment,3,True,False,False,True,False,False,True,True,72,9,,1 October 2021,13000,1200,39000,13000,66200
"H.C. Ørsteds Vej,7400 Herning",Apartment,3,False,False,False,False,False,False,True,True,64,3,,1 October 2021,5150,700,15450,0,21300
"Korsgade,9000 Aalborg",Apartment,3,False,True,False,False,False,False,False,False,72,0,,1 November 2021,6375,625,19125,0,26125
"Havnepladsen,7100 Vejle",Apartment,3,False,True,False,False,False,False,False,False,140,0,,As soon as possible,8900,1000,26700,0,36600
"Niels Ebbesens Gade,8900 Randers",Apartment,3,False,True,True,False,False,False,True,True,100,0,,1 November 2021,6195,1400,18585,18585,44765
"Vejlevej,7140 Stouby",Townhouse,3,False,False,False,False,False,False,False,True,90,0,,1 October 2021,4950,1200,14850,0,21000
"Seest Bakke,6000 Kolding",Apartment,2,False,False,False,False,False,False,False,False,46,0,,1 October 2021,4750,500,14250,5250,24750
"Borthigsgade,6000 Kolding",Apartment,2,False,False,True,False,False,False,False,False,56,0,,1 November 2021,4900,550,14700,4900,25050
"Sønderskovvej,8520 Aarhus",Apartment,2,False,False,False,False,False,False,True,True,56,0,,1 January 2022,5800,640,17400,5800,29640
"Sdr. Boulevard,5000 Odense",Apartment,3,False,False,False,False,False,False,False,False,64,2,,1 November 2021,5750,1000,17250,11500,35500
"Priorgade,9240 Nibe",Apartment,2,False,False,True,False,True,False,False,True,50,0,,As soon as possible,5400,500,16200,0,22100
"Gl Ribevej,7100 Vejle",House,3,False,False,False,False,False,False,False,True,87,0,,As soon as possible,7750,1100,23250,7750,39850
"Skovgårdsvej,2920 Charlottenlund",Apartment,3,False,False,False,False,False,False,False,False,93,1,,1 October 2021,12700,1000,38100,38100,89900
"Nybogade,8700 Horsens",Townhouse,4,False,False,False,False,False,False,False,True,104,0,,1 October 2021,9500,1100,28500,9500,48600
